품명,측정값_평면1_평면도,기준값_평면1_평면도,편차_평면1_평면도,측정값_원1(I) <상>_D,기준값_원1(I) <상>_D,편차_원1(I) <상>_D,측정값_원2(I) <중>_D,기준값_원2(I) <중>_D,편차_원2(I) <중>_D,측정값_원3(I) <하>_D,기준값_원3(I) <하>_D,편차_원3(I) <하>_D,"측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,측정값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,기준값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,편차_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,측정값_직선4 <27° 소재>_Y/X,기준값_직선4 <27° 소재>_Y/X,편차_직선4 <27° 소재>_Y/X,측정값_직선5 <7.5° 소재>_Y/X,기준값_직선5 <7.5° 소재>_Y/X,편차_직선5 <7.5° 소재>_Y/X,측정값_점3 <- 직선4와 직선5의 교차점 <소재>_X,기준값_점3 <- 직선4와 직선5의 교차점 <소재>_X,편차_점3 <- 직선4와 직선5의 교차점 <소재>_X,측정값_직선6 <35.9° 소재>_Y/X,기준값_직선6 <35.9° 소재>_Y/X,편차_직선6 <35.9° 소재>_Y/X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_X,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_X,편차_점4 <- 직선6와 직선5의 교차점 <소재>_X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,편차_점4 <- 직선6와 직선5의 교차점 <소재>_Y,측정값_직선7 <23.1°>_Y/X,기준값_직선7 <23.1°>_Y/X,편차_직선7 <23.1°>_Y/X,측정값_직선8 <6°>_Y/X,기준값_직선8 <6°>_Y/X,편차_직선8 <6°>_Y/X,측정값_점5 <- 직선8와 직선7의 교차점_X,기준값_점5 <- 직선8와 직선7의 교차점_X,편차_점5 <- 직선8와 직선7의 교차점_X,측정값_점5 <- 직선8와 직선7의 교차점_Y,기준값_점5 <- 직선8와 직선7의 교차점_Y,편차_점5 <- 직선8와 직선7의 교차점_Y,측정값_원4(E) <소재>_X,기준값_원4(E) <소재>_X,편차_원4(E) <소재>_X,측정값_원4(E) <소재>_Y,기준값_원4(E) <소재>_Y,편차_원4(E) <소재>_Y,측정값_원4(E) <소재>_D,기준값_원4(E) <소재>_D,편차_원4(E) <소재>_D,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_X,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_X,편차_점6 <- 직선9와 직선10의 교차점 <소재>_X,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,편차_점6 <- 직선9와 직선10의 교차점 <소재>_Y,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_X,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_X,편차_점7 <- 직선10와 직선11의 교차점 <소재>_X,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,편차_점7 <- 직선10와 직선11의 교차점 <소재>_Y,측정값_점8 <- 직선13와 직선12의 교차점 <소재>_X,기준값_점8 <- 직선13와 직선12의 교차점 <소재>_X,편차_점8 <- 직선13와 직선12의 교차점 <소재>_X,측정값_직선14 <23.1° 소재>_Y/X,기준값_직선14 <23.1° 소재>_Y/X,편차_직선14 <23.1° 소재>_Y/X,측정값_직선16 <우상 소재>_X/Y,기준값_직선16 <우상 소재>_X/Y,편차_직선16 <우상 소재>_X/Y,측정값_직선18 <좌상 소재>_X/Y,기준값_직선18 <좌상 소재>_X/Y,편차_직선18 <좌상 소재>_X/Y,측정값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,기준값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,편차_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,측정값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,기준값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,편차_점13 <- 점11와 점12의 중점 <열전관리_상>_X,측정값_직선19 <좌하 소재>_X/Y,기준값_직선19 <좌하 소재>_X/Y,편차_직선19 <좌하 소재>_X/Y,측정값_직선21 <우하 소재>_X/Y,기준값_직선21 <우하 소재>_X/Y,편차_직선21 <우하 소재>_X/Y,측정값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,기준값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,편차_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,측정값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,기준값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,편차_점18 <- 점16와 점17의 중점 <열전관리_하>_X,측정값_점19 <상>_Y,기준값_점19 <상>_Y,편차_점19 <상>_Y,측정값_점20 <하>_Y,기준값_점20 <하>_Y,편차_점20 <하>_Y,측정값_원5(I) <상부>_Y,기준값_원5(I) <상부>_Y,편차_원5(I) <상부>_Y,측정값_원5(I) <상부>_D,기준값_원5(I) <상부>_D,편차_원5(I) <상부>_D,측정값_원6(I) <하부>_Y,기준값_원6(I) <하부>_Y,편차_원6(I) <하부>_Y,측정값_원6(I) <하부>_D,기준값_원6(I) <하부>_D,편차_원6(I) <하부>_D,측정값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,기준값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,편차_거리3 <- XYPLAN[PT]:원5와 원통1_DS,측정값_평면2_Z,기준값_평면2_Z,편차_평면2_Z,측정값_평면2_평면도,기준값_평면2_평면도,편차_평면2_평면도,측정값_평면2_평행도,기준값_평면2_평행도,편차_평면2_평행도,"측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",측정값_원7(E) <- 원4의 되부름_X,기준값_원7(E) <- 원4의 되부름_X,편차_원7(E) <- 원4의 되부름_X,측정값_원7(E) <- 원4의 되부름_Y,기준값_원7(E) <- 원4의 되부름_Y,편차_원7(E) <- 원4의 되부름_Y,측정값_원7(E) <- 원4의 되부름_D,기준값_원7(E) <- 원4의 되부름_D,편차_원7(E) <- 원4의 되부름_D,측정값_점28 <- 점27의 되부름 <소재 원점>_X,기준값_점28 <- 점27의 되부름 <소재 원점>_X,편차_점28 <- 점27의 되부름 <소재 원점>_X,측정값_점28 <- 점27의 되부름 <소재 원점>_Y,기준값_점28 <- 점27의 되부름 <소재 원점>_Y,편차_점28 <- 점27의 되부름 <소재 원점>_Y,측정값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,기준값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,편차_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,측정값_점29 <- 점13의 되부름 <소재원점>_X,기준값_점29 <- 점13의 되부름 <소재원점>_X,편차_점29 <- 점13의 되부름 <소재원점>_X,측정값_점29 <- 점13의 되부름 <소재원점>_Y,기준값_점29 <- 점13의 되부름 <소재원점>_Y,편차_점29 <- 점13의 되부름 <소재원점>_Y,측정값_점30 <- 점18의 되부름 <소재원점>_X,기준값_점30 <- 점18의 되부름 <소재원점>_X,편차_점30 <- 점18의 되부름 <소재원점>_X,측정값_점30 <- 점18의 되부름 <소재원점>_Y,기준값_점30 <- 점18의 되부름 <소재원점>_Y,편차_점30 <- 점18의 되부름 <소재원점>_Y,측정값_직선25 <- 직선18의 되부름_X/Y,기준값_직선25 <- 직선18의 되부름_X/Y,편차_직선25 <- 직선18의 되부름_X/Y,측정값_직선26 <- 직선16의 되부름_X/Y,기준값_직선26 <- 직선16의 되부름_X/Y,편차_직선26 <- 직선16의 되부름_X/Y,측정값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,기준값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,편차_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,품질상태
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.485,16.485,0.000,16.489,16.485,0.004,16.483,16.485,-0.002,16.486,16.485,0.001,0.016,0.05,0.034,116.697,116.6,0.097,-10.909,10.9,0.009,57.126,57.0,0.126,27.067,27.0,0.067,7.469,7.5,-0.031,110.035,110.2,-0.165,35.873,35.9,-0.027,87.974,88.0,-0.026,-24.232,-24.0,0.232,-23.279,-23.1,0.179,-6.162,-6.0,0.162,47.970,48.0,-0.030,-16.229,-16.1,0.129,0.037,0.0,0.037,0.106,0.0,0.106,25.676,26.1,-0.424,44.183,44.1,0.083,6.597,6.5,0.097,54.093,54.0,0.093,5.191,5.1,0.091,74.424,74.4,0.024,-23.224,-23.1,0.124,14.926,14.5,0.426,-14.611,-14.5,0.111,10.297,10.3,-0.003,72.902,72.87,0.032,-14.208,-14.5,-0.292,14.302,14.5,-0.198,10.260,10.3,-0.040,72.922,72.87,0.052,-2.307,-2.3,0.007,-2.223,-2.3,-0.077,2.019,2.0,0.019,3.523,3.5,0.023,2.048,2.0,0.048,3.526,3.5,0.026,46.486,46.5,-0.014,12.360,12.0,0.360,0.019,0.05,0.031000000000000003,0.075,0.05,-0.024999999999999994,12.348,11.8,0.548,0.008,0.05,0.042,0.050,0.05,0.0,0.037,0.0,0.037,0.106,0.0,0.106,25.676,26.1,-0.424,116.626,116.6,0.026,-10.902,-10.9,0.002,56.959,57.121,-0.162,72.911,72.87,0.041,-2.360,-2.3,0.060,72.931,72.87,0.061,-2.307,-2.3,0.007,-14.665,-14.5,0.165,14.872,14.5,0.372,10.297,10.3,-0.003,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.484,16.485,-0.001,16.483,16.485,-0.002,16.478,16.485,-0.007,16.482,16.485,-0.003,0.012,0.05,0.038000000000000006,116.675,116.6,0.075,-10.907,10.9,0.007,56.808,57.0,-0.192,27.104,27.0,0.104,7.512,7.5,0.012,110.040,110.2,-0.160,35.930,35.9,0.030,87.967,88.0,-0.033,-24.260,-24.0,0.260,-23.206,-23.1,0.106,-6.123,-6.0,0.123,47.950,48.0,-0.050,-16.276,-16.1,0.176,0.024,0.0,0.024,0.020,0.0,0.020,25.672,26.1,-0.428,44.150,44.1,0.050,6.547,6.5,0.047,54.068,54.0,0.068,5.132,5.1,0.032,74.434,74.4,0.034,-23.203,-23.1,0.103,14.677,14.5,0.177,-14.383,-14.5,-0.117,10.310,10.3,0.010,72.925,72.87,0.055,-14.158,-14.5,-0.342,14.359,14.5,-0.141,10.280,10.3,-0.020,72.940,72.87,0.070,-2.331,-2.3,0.031,-2.275,-2.3,-0.025,1.982,2.0,-0.018,3.518,3.5,0.018,1.986,2.0,-0.014,3.522,3.5,0.022,46.530,46.5,0.030,12.330,12.0,0.330,0.022,0.05,0.028000000000000004,0.067,0.05,-0.017,12.336,11.8,0.536,0.009,0.05,0.041,0.063,0.05,-0.012999999999999998,0.024,0.0,0.024,0.020,0.0,0.020,25.672,26.1,-0.428,116.629,116.6,0.029,-10.903,-10.9,0.003,56.883,57.121,-0.238,72.911,72.87,0.041,-2.353,-2.3,0.053,72.926,72.87,0.056,-2.321,-2.3,0.021,-14.394,-14.5,-0.106,14.665,14.5,0.165,10.310,10.3,0.010,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.492,16.485,0.007,16.496,16.485,0.011,16.492,16.485,0.007,16.493,16.485,0.008,0.013,0.05,0.037000000000000005,116.646,116.6,0.046,-10.904,10.9,0.004,57.293,57.0,0.293,27.065,27.0,0.065,7.474,7.5,-0.026,109.981,110.2,-0.219,35.914,35.9,0.014,87.921,88.0,-0.079,-24.238,-24.0,0.238,-23.280,-23.1,0.180,-6.151,-6.0,0.151,47.932,48.0,-0.068,-16.248,-16.1,0.148,-0.011,0.0,-0.011,0.074,0.0,0.074,25.670,26.1,-0.430,44.136,44.1,0.036,6.571,6.5,0.071,54.031,54.0,0.031,5.169,5.1,0.069,74.367,74.4,-0.033,-23.158,-23.1,0.058,14.765,14.5,0.265,-14.424,-14.5,-0.076,10.302,10.3,0.002,72.866,72.87,-0.004,-14.266,-14.5,-0.234,14.430,14.5,-0.070,10.280,10.3,-0.020,72.879,72.87,0.009,-2.324,-2.3,0.024,-2.270,-2.3,-0.030,2.051,2.0,0.051,3.515,3.5,0.015,2.068,2.0,0.068,3.525,3.5,0.025,46.557,46.5,0.057,12.331,12.0,0.331,0.020,0.05,0.030000000000000002,0.060,0.05,-0.009999999999999995,12.342,11.8,0.542,0.007,0.05,0.043000000000000003,0.058,0.05,-0.008,-0.011,0.0,-0.011,0.074,0.0,0.074,25.670,26.1,-0.430,116.629,116.6,0.029,-10.903,-10.9,0.003,56.917,57.121,-0.204,72.907,72.87,0.037,-2.345,-2.3,0.045,72.919,72.87,0.049,-2.319,-2.3,0.019,-14.460,-14.5,-0.040,14.728,14.5,0.228,10.302,10.3,0.002,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.493,16.485,0.008,16.496,16.485,0.011,16.495,16.485,0.010,16.495,16.485,0.010,0.007,0.05,0.043000000000000003,116.645,116.6,0.045,-10.904,10.9,0.004,57.188,57.0,0.188,27.051,27.0,0.051,7.445,7.5,-0.055,109.985,110.2,-0.215,35.919,35.9,0.019,87.937,88.0,-0.063,-24.245,-24.0,0.245,-23.162,-23.1,0.062,-6.152,-6.0,0.152,47.876,48.0,-0.124,-16.241,-16.1,0.141,0.000,0.0,0.000,0.080,0.0,0.080,25.671,26.1,-0.429,44.144,44.1,0.044,6.575,6.5,0.075,54.053,54.0,0.053,5.163,5.1,0.063,74.392,74.4,-0.008,-23.219,-23.1,0.119,14.684,14.5,0.184,-14.561,-14.5,0.061,10.302,10.3,0.002,72.878,72.87,0.008,-14.079,-14.5,-0.421,14.468,14.5,-0.032,10.288,10.3,-0.012,72.895,72.87,0.025,-2.320,-2.3,0.020,-2.300,-2.3,0.000,2.058,2.0,0.058,3.522,3.5,0.022,2.053,2.0,0.053,3.524,3.5,0.024,46.556,46.5,0.056,12.319,12.0,0.319,0.019,0.05,0.031000000000000003,0.125,0.05,-0.075,12.280,11.8,0.480,0.011,0.05,0.03900000000000001,0.091,0.05,-0.040999999999999995,0.000,0.0,0.000,0.080,0.0,0.080,25.671,26.1,-0.429,116.635,116.6,0.035,-10.903,-10.9,0.003,56.965,57.121,-0.156,72.912,72.87,0.042,-2.346,-2.3,0.046,72.928,72.87,0.058,-2.350,-2.3,0.050,-14.599,-14.5,0.099,14.646,14.5,0.146,10.302,10.3,0.002,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.497,16.485,0.012,16.500,16.485,0.015,16.496,16.485,0.011,16.497,16.485,0.012,0.020,0.05,0.030000000000000002,116.649,116.6,0.049,-10.905,10.9,0.005,57.199,57.0,0.199,27.100,27.0,0.100,7.475,7.5,-0.025,109.986,110.2,-0.214,35.938,35.9,0.038,87.922,88.0,-0.078,-24.236,-24.0,0.236,-23.244,-23.1,0.144,-6.150,-6.0,0.150,47.909,48.0,-0.091,-16.242,-16.1,0.142,-0.003,0.0,-0.003,0.080,0.0,0.080,25.673,26.1,-0.427,44.114,44.1,0.014,6.590,6.5,0.090,54.054,54.0,0.054,5.175,5.1,0.075,74.397,74.4,-0.003,-23.168,-23.1,0.068,14.494,14.5,-0.006,-14.575,-14.5,0.075,10.307,10.3,0.007,72.876,72.87,0.006,-14.208,-14.5,-0.292,14.370,14.5,-0.130,10.272,10.3,-0.028,72.883,72.87,0.013,-2.328,-2.3,0.028,-2.252,-2.3,-0.048,1.993,2.0,-0.007,3.524,3.5,0.024,2.034,2.0,0.034,3.527,3.5,0.027,46.512,46.5,0.012,12.295,12.0,0.295,0.020,0.05,0.030000000000000002,0.055,0.05,-0.0049999999999999975,12.324,11.8,0.524,0.015,0.05,0.035,0.073,0.05,-0.022999999999999993,-0.003,0.0,-0.003,0.080,0.0,0.080,25.673,26.1,-0.427,116.614,116.6,0.014,-10.901,-10.9,0.001,56.861,57.121,-0.260,72.912,72.87,0.042,-2.357,-2.3,0.057,72.919,72.87,0.049,-2.312,-2.3,0.012,-14.615,-14.5,0.115,14.455,14.5,-0.045,10.307,10.3,0.007,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.496,16.485,0.011,16.500,16.485,0.015,16.497,16.485,0.012,16.498,16.485,0.013,0.021,0.05,0.029,116.666,116.6,0.066,-10.906,10.9,0.006,56.997,57.0,-0.003,27.050,27.0,0.050,7.446,7.5,-0.054,109.999,110.2,-0.201,35.881,35.9,-0.019,87.937,88.0,-0.063,-24.212,-24.0,0.212,-23.283,-23.1,0.183,-6.169,-6.0,0.169,47.925,48.0,-0.075,-16.194,-16.1,0.094,0.011,0.0,0.011,0.142,0.0,0.142,25.666,26.1,-0.434,44.160,44.1,0.060,6.620,6.5,0.120,54.076,54.0,0.076,5.210,5.1,0.110,74.408,74.4,0.008,-23.225,-23.1,0.125,14.705,14.5,0.205,-14.357,-14.5,-0.143,10.291,10.3,-0.009,72.868,72.87,-0.002,-14.026,-14.5,-0.474,14.344,14.5,-0.156,10.251,10.3,-0.049,72.873,72.87,0.003,-2.300,-2.3,0.000,-2.203,-2.3,-0.097,1.986,2.0,-0.014,3.516,3.5,0.016,2.003,2.0,0.003,3.517,3.5,0.017,46.544,46.5,0.044,12.349,12.0,0.349,0.022,0.05,0.028000000000000004,0.089,0.05,-0.03899999999999999,12.339,11.8,0.539,0.009,0.05,0.041,0.078,0.05,-0.027999999999999997,0.011,0.0,0.011,0.142,0.0,0.142,25.666,26.1,-0.434,116.644,116.6,0.044,-10.904,-10.9,0.004,57.006,57.121,-0.115,72.917,72.87,0.047,-2.355,-2.3,0.055,72.922,72.87,0.052,-2.292,-2.3,-0.008,-14.427,-14.5,-0.073,14.636,14.5,0.136,10.291,10.3,-0.009,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.496,16.485,0.011,16.499,16.485,0.014,16.496,16.485,0.011,16.497,16.485,0.012,0.017,0.05,0.033,116.639,116.6,0.039,-10.904,10.9,0.004,56.944,57.0,-0.056,27.034,27.0,0.034,7.454,7.5,-0.046,109.982,110.2,-0.218,35.873,35.9,-0.027,87.938,88.0,-0.062,-24.224,-24.0,0.224,-23.250,-23.1,0.150,-6.143,-6.0,0.143,47.914,48.0,-0.086,-16.226,-16.1,0.126,-0.010,0.0,-0.010,0.085,0.0,0.085,25.655,26.1,-0.445,44.123,44.1,0.023,6.584,6.5,0.084,54.052,54.0,0.052,5.164,5.1,0.064,74.386,74.4,-0.014,-23.179,-23.1,0.079,14.776,14.5,0.276,-14.501,-14.5,0.001,10.297,10.3,-0.003,72.870,72.87,0.000,-14.167,-14.5,-0.333,14.555,14.5,0.055,10.270,10.3,-0.030,72.878,72.87,0.008,-2.315,-2.3,0.015,-2.251,-2.3,-0.049,2.029,2.0,0.029,3.528,3.5,0.028,2.050,2.0,0.050,3.524,3.5,0.024,46.535,46.5,0.035,12.304,12.0,0.304,0.022,0.05,0.028000000000000004,0.063,0.05,-0.012999999999999998,12.313,11.8,0.513,0.013,0.05,0.037000000000000005,0.062,0.05,-0.011999999999999997,-0.010,0.0,-0.010,0.085,0.0,0.085,25.655,26.1,-0.445,116.641,116.6,0.041,-10.904,-10.9,0.004,56.928,57.121,-0.193,72.914,72.87,0.044,-2.341,-2.3,0.041,72.922,72.87,0.052,-2.308,-2.3,0.008,-14.542,-14.5,0.042,14.735,14.5,0.235,10.297,10.3,-0.003,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.496,16.485,0.011,16.499,16.485,0.014,16.494,16.485,0.009,16.496,16.485,0.011,0.014,0.05,0.036000000000000004,116.685,116.6,0.085,-10.908,10.9,0.008,57.116,57.0,0.116,27.091,27.0,0.091,7.478,7.5,-0.022,110.031,110.2,-0.169,35.895,35.9,-0.005,87.956,88.0,-0.044,-24.238,-24.0,0.238,-23.187,-23.1,0.087,-6.147,-6.0,0.147,47.913,48.0,-0.087,-16.229,-16.1,0.129,0.029,0.0,0.029,0.085,0.0,0.085,25.670,26.1,-0.430,44.209,44.1,0.109,6.581,6.5,0.081,54.086,54.0,0.086,5.161,5.1,0.061,74.420,74.4,0.020,-23.205,-23.1,0.105,14.828,14.5,0.328,-14.413,-14.5,-0.087,10.296,10.3,-0.004,72.900,72.87,0.030,-14.265,-14.5,-0.235,14.451,14.5,-0.049,10.264,10.3,-0.036,72.908,72.87,0.038,-2.313,-2.3,0.013,-2.234,-2.3,-0.066,1.976,2.0,-0.024,3.521,3.5,0.021,1.995,2.0,-0.005,3.526,3.5,0.026,46.578,46.5,0.078,12.351,12.0,0.351,0.021,0.05,0.029,0.130,0.05,-0.08,12.309,11.8,0.509,0.008,0.05,0.042,0.098,0.05,-0.048,0.029,0.0,0.029,0.085,0.0,0.085,25.670,26.1,-0.430,116.619,116.6,0.019,-10.902,-10.9,0.002,56.822,57.121,-0.299,72.909,72.87,0.039,-2.355,-2.3,0.055,72.917,72.87,0.047,-2.307,-2.3,0.007,-14.457,-14.5,-0.043,14.784,14.5,0.284,10.296,10.3,-0.004,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.481,16.485,-0.004,16.498,16.485,0.013,16.478,16.485,-0.007,16.486,16.485,0.001,0.017,0.05,0.033,116.694,116.6,0.094,-10.909,10.9,0.009,57.083,57.0,0.083,27.090,27.0,0.090,7.464,7.5,-0.036,110.044,110.2,-0.156,35.789,35.9,-0.111,87.994,88.0,-0.006,-24.228,-24.0,0.228,-23.327,-23.1,0.227,-6.187,-6.0,0.187,48.022,48.0,0.022,-16.252,-16.1,0.152,0.036,0.0,0.036,0.101,0.0,0.101,25.687,26.1,-0.413,44.205,44.1,0.105,6.625,6.5,0.125,54.111,54.0,0.111,5.184,5.1,0.084,74.452,74.4,0.052,-23.190,-23.1,0.090,15.611,14.5,1.111,-14.564,-14.5,0.064,10.298,10.3,-0.002,72.884,72.87,0.014,-14.010,-14.5,-0.490,14.623,14.5,0.123,10.262,10.3,-0.038,72.907,72.87,0.037,-2.313,-2.3,0.013,-2.228,-2.3,-0.072,1.966,2.0,-0.034,3.528,3.5,0.028,1.995,2.0,-0.005,3.509,3.5,0.009,46.557,46.5,0.057,12.355,12.0,0.355,0.027,0.05,0.023000000000000003,0.053,0.05,-0.0029999999999999957,12.379,11.8,0.579,0.009,0.05,0.041,0.063,0.05,-0.012999999999999998,0.036,0.0,0.036,0.101,0.0,0.101,25.687,26.1,-0.413,116.679,116.6,0.079,-10.907,-10.9,0.007,57.547,57.121,0.426,72.892,72.87,0.022,-2.370,-2.3,0.070,72.915,72.87,0.045,-2.306,-2.3,0.006,-14.612,-14.5,0.112,15.563,14.5,1.063,10.298,10.3,-0.002,0
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.487,16.485,0.002,16.495,16.485,0.010,16.488,16.485,0.003,16.490,16.485,0.005,0.016,0.05,0.034,116.679,116.6,0.079,-10.907,10.9,0.007,57.135,57.0,0.135,27.147,27.0,0.147,7.348,7.5,-0.152,109.950,110.2,-0.250,35.846,35.9,-0.054,87.984,88.0,-0.016,-24.204,-24.0,0.204,-23.222,-23.1,0.122,-6.160,-6.0,0.160,47.903,48.0,-0.097,-16.223,-16.1,0.123,0.022,0.0,0.022,0.120,0.0,0.120,25.703,26.1,-0.397,44.177,44.1,0.077,6.633,6.5,0.133,54.043,54.0,0.043,5.232,5.1,0.132,74.392,74.4,-0.008,-23.256,-23.1,0.156,14.854,14.5,0.354,-14.549,-14.5,0.049,10.311,10.3,0.011,72.877,72.87,0.007,-14.182,-14.5,-0.318,14.348,14.5,-0.152,10.263,10.3,-0.037,72.884,72.87,0.014,-2.325,-2.3,0.025,-2.206,-2.3,-0.094,2.019,2.0,0.019,3.496,3.5,-0.004,2.091,2.0,0.091,3.511,3.5,0.011,46.539,46.5,0.039,12.342,12.0,0.342,0.018,0.05,0.032,0.054,0.05,-0.003999999999999997,12.361,11.8,0.561,0.009,0.05,0.041,0.057,0.05,-0.006999999999999999,0.022,0.0,0.022,0.120,0.0,0.120,25.703,26.1,-0.397,116.619,116.6,0.019,-10.902,-10.9,0.002,56.967,57.121,-0.154,72.907,72.87,0.037,-2.387,-2.3,0.087,72.914,72.87,0.044,-2.305,-2.3,0.005,-14.609,-14.5,0.109,14.795,14.5,0.295,10.311,10.3,0.011,0
